image_path,xmin,ymin,xmax,ymax,label
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1110.78,2084.78,1146.78,2120.78,LAGU bird
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1267.45,2082.31,1303.45,2118.31,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,2662.82,2084.8,2698.82,2120.8,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1574.79,2100.79,1610.79,2136.79,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,3221.28,2143.02,3257.28,2179.02,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1615.26,2155.86,1651.26,2191.86,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1518.79,2184.79,1554.79,2220.79,TRHE bird
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,3528.84,2200.81,3564.84,2236.81,Bird
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,3556.84,2204.81,3592.84,2240.81,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,3528.84,2224.81,3564.84,2260.81,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,3556.84,2224.81,3592.84,2260.81,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1276.79,2230.79,1312.79,2266.79,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1268.79,2238.79,1304.79,2274.79,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1758.8,2247.99,1794.8,2283.99,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1464.79,2300.79,1500.79,2336.79,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1456.79,2310.79,1492.79,2346.79,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1972.8,2318.79,2008.8,2354.79,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,3314.83,2332.81,3350.83,2368.81,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1818.8,2448.8,1854.8,2484.8,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,3914.85,2516.82,3950.85,2552.82,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,2632.82,2544.81,2668.82,2580.81,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1734.79,2558.8,1770.79,2594.8,LAGU bird
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1752.8,2558.8,1788.8,2594.8,LAGU bird
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,3480.84,2556.81,3516.84,2592.81,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1342.79,2548.79,1378.79,2584.79,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1922.8,2552.0,1958.8,2588.0,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,337.13,2567.33,373.13,2603.33,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1298.78,2596.8,1334.78,2632.8,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,3804.84,2632.82,3840.84,2668.82,Bird
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,2618.81,2664.81,2654.81,2700.81,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,2618.81,2680.81,2654.81,2716.81,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1690.39,2695.2,1726.39,2731.2,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1500.79,2724.8,1536.79,2760.8,LAGU bird
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1476.79,2728.8,1512.79,2764.8,LAGU bird
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,3532.84,2732.82,3568.84,2768.82,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,3528.83,2740.82,3564.83,2776.82,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,2476.81,2752.81,2512.81,2788.81,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,2298.81,2778.81,2334.81,2814.81,LAGU bird
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,2312.81,2780.81,2348.81,2816.81,LAGU bird
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,2328.81,2780.81,2364.81,2816.81,LAGU bird
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1496.79,2820.8,1532.79,2856.8,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,2006.8,2876.81,2042.8,2912.81,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,3860.84,2878.82,3896.84,2914.82,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,1727.87,2935.88,1763.87,2971.88,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,3587.74,2963.73,3623.74,2999.73,LAGU site
high_resolution_photos/2011/Biloxi South/Long Bay Island/17June11Camera1-Card5-0537.jpg,3526.83,2996.82,3562.83,3032.82,LAGU site
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,2267.12,21.1,2283.12,37.1,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,2009.13,69.09,2025.13,85.09,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,2493.11,117.11,2509.11,133.11,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,967.61,385.26,983.61,401.26,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,55.21,413.0,71.21,429.0,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,2281.1,487.08,2297.1,503.08,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,2293.1,643.08,2309.1,659.08,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,1186.65,655.53,1202.65,671.53,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,1945.11,667.06,1961.11,683.06,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,819.13,1444.98,835.13,1460.98,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,819.13,1460.98,835.13,1476.98,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,803.13,1530.98,819.13,1546.98,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,823.13,1542.98,839.13,1558.98,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,811.13,1624.98,827.13,1640.98,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,807.12,1638.97,823.12,1654.97,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,19.16,1686.94,35.16,1702.94,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,729.79,1690.3,745.79,1706.3,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,0.0,1690.94,15.16,1706.94,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,11.16,1690.94,27.16,1706.94,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,29.16,1690.94,45.16,1706.94,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,49.16,1690.94,65.16,1706.94,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,201.15,1690.95,217.15,1706.95,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,285.15,1690.95,301.15,1706.95,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,481.14,1690.96,497.14,1706.96,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,589.13,1690.96,605.13,1706.96,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,447.14,1694.96,463.14,1710.96,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,123.15,1698.94,139.15,1714.94,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,619.13,1702.96,635.13,1718.96,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,665.13,1702.97,681.13,1718.97,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,759.12,1702.97,775.12,1718.97,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,779.12,1702.97,795.12,1718.97,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,1781.11,879.05,1797.11,895.05,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,2093.09,999.05,2109.09,1015.05,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,2189.08,1135.05,2205.08,1151.05,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,1785.09,1367.03,1801.09,1383.03,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,879.13,1548.98,895.13,1564.98,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,921.12,1550.98,937.12,1566.98,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,1638.04,1553.54,1654.04,1569.54,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,1366.6,1686.49,1382.6,1702.49,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,1723.58,1822.5,1739.58,1838.5,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,2253.04,2108.34,2269.04,2124.34,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,2217.04,2115.01,2233.04,2131.01,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,2091.05,2131.0,2107.05,2147.0,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,2063.05,2135.0,2079.05,2151.0,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,2074.55,2094.5,2090.55,2110.5,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,907.43,2229.95,923.43,2245.95,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,947.1,2238.95,963.1,2254.95,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,863.8,2262.71,879.8,2278.71,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,901.28,2271.49,917.28,2287.49,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,863.1,2300.95,879.1,2316.95,Bird
high_resolution_photos/2012/Biloxi North/Door Point Lagoon 2/28May12Camera2-Card2-0242.jpg,823.1,2304.94,839.1,2320.94,Bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1386.13,166.22,1423.13,203.22,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1368.13,168.22,1405.13,205.22,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,44.07,254.3,81.07,291.3,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,36.07,272.3,73.07,309.3,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,36.07,288.31,73.07,325.31,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2280.19,362.18,2317.19,399.18,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2278.19,382.18,2315.19,419.18,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2286.21,636.2,2323.21,673.2,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2306.21,636.2,2343.21,673.2,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2390.22,668.19,2427.22,705.19,LAGU site
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2548.22,678.18,2585.22,715.18,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2552.23,694.18,2589.23,731.18,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2485.03,758.99,2522.03,795.99,LAGU site
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1312.17,876.26,1349.17,913.26,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1312.17,888.27,1349.17,925.27,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2468.23,856.2,2505.23,893.2,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2448.23,874.2,2485.23,911.2,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2468.23,874.2,2505.23,911.2,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2468.23,892.2,2505.23,929.2,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1648.22,1468.28,1685.22,1505.28,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1664.22,1472.28,1701.22,1509.28,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2556.27,1500.23,2593.27,1537.23,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2556.27,1516.23,2593.27,1553.23,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2576.27,1524.23,2613.27,1561.23,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2976.3,1528.21,3013.3,1565.21,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2958.3,1532.21,2995.3,1569.21,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2312.26,1596.25,2349.26,1633.25,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2288.26,1604.25,2325.26,1641.25,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2276.26,1612.25,2313.26,1649.25,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,952.21,1860.34,989.21,1897.34,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,952.21,1876.34,989.21,1913.34,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,956.21,1896.34,993.21,1933.34,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1773.31,1902.29,1810.31,1939.29,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2210.14,1902.41,2247.14,1939.41,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1532.24,1904.31,1569.24,1941.31,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1546.24,1904.31,1583.24,1941.31,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2577.51,1906.7,2614.51,1943.7,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1520.24,1908.31,1557.24,1945.31,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2784.31,1910.24,2821.31,1947.24,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,594.19,1912.36,631.19,1949.36,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1504.24,1912.31,1541.24,1949.31,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2762.31,1912.24,2799.31,1949.24,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2806.31,1912.24,2843.31,1949.24,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2848.71,1914.63,2885.71,1951.63,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,896.21,1916.34,933.21,1953.34,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,918.21,1916.34,955.21,1953.34,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,970.21,1916.34,1007.21,1953.34,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,994.21,1916.34,1031.21,1953.34,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1013.21,1919.34,1050.21,1956.34,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1488.24,1916.31,1525.24,1953.31,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2916.31,1918.23,2953.31,1955.23,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,864.21,1920.35,901.21,1957.35,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,892.21,1920.34,929.21,1957.34,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1042.21,1920.34,1079.21,1957.34,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1472.24,1920.31,1509.24,1957.31,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2888.31,1920.23,2925.31,1957.23,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,2940.32,1920.23,2977.32,1957.23,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3006.32,1924.22,3043.32,1961.22,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1066.22,1924.33,1103.22,1961.33,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1458.24,1924.31,1495.24,1961.31,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1076.22,1928.33,1113.22,1965.33,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1444.24,1928.31,1481.24,1965.31,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3072.32,1928.22,3109.32,1965.22,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3134.19,1932.5,3171.19,1969.5,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1096.22,1932.33,1133.22,1969.33,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1428.24,1932.31,1465.24,1969.31,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1112.22,1936.33,1149.22,1973.33,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,1416.24,1936.32,1453.24,1973.32,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3214.33,1940.21,3251.33,1977.21,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3308.57,1942.04,3345.57,1979.04,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3356.34,1948.21,3393.34,1985.21,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3449.49,1950.26,3486.49,1987.26,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3784.36,1948.18,3821.36,1985.18,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3510.35,1952.2,3547.35,1989.2,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3848.37,1952.18,3885.37,1989.18,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3848.37,2098.19,3885.37,2135.19,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3848.38,2164.19,3885.38,2201.19,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3842.43,2468.02,3879.43,2505.02,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3838.25,2660.66,3875.25,2697.66,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3850.41,2772.22,3887.41,2809.22,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3843.97,2812.67,3880.97,2849.67,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3850.42,2870.23,3887.42,2907.23,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3858.65,2952.01,3895.65,2989.01,LAGU site
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3870.34,3054.81,3907.34,3091.81,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,3884.44,3136.24,3921.44,3167.0,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,4584.46,2932.19,4621.46,2969.19,LAGU bird
high_resolution_photos/2012/Barataria Bay/Cat Bay South Island/27May12Camera1-Card2-0449.jpg,4584.46,2950.19,4621.46,2987.19,LAGU bird
high_resolution_photos/2012/Birdsfoot East/Birdsfoot East 3/19June12Camera2-Card7-0216.jpg,1786.32,164.16,1803.32,181.16,Bird
high_resolution_photos/2012/Birdsfoot East/Birdsfoot East 3/19June12Camera2-Card7-0216.jpg,1790.32,170.16,1807.32,187.16,Bird
high_resolution_photos/2012/Birdsfoot East/Birdsfoot East 3/19June12Camera2-Card7-0216.jpg,1818.32,170.16,1835.32,187.16,Bird
high_resolution_photos/2012/Birdsfoot East/Birdsfoot East 3/19June12Camera2-Card7-0216.jpg,1792.32,178.16,1809.32,195.16,Bird
high_resolution_photos/2012/Birdsfoot East/Birdsfoot East 3/19June12Camera2-Card7-0216.jpg,1838.32,174.16,1855.32,191.16,Bird
