image_path,xmin,ymin,xmax,ymax,label
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1065.93,815.8,1087.93,837.8,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1519.98,815.78,1541.98,837.78,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1517.98,855.79,1539.98,877.79,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1511.98,863.79,1533.98,885.79,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1507.98,867.79,1529.98,889.79,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1503.98,871.79,1525.98,893.79,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1031.93,855.8,1053.93,877.8,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1073.94,879.8,1095.94,901.8,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1195.23,855.08,1217.23,877.08,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1423.97,895.79,1445.97,917.79,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1443.97,899.79,1465.97,921.79,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1217.95,907.8,1239.95,929.8,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1231.95,907.8,1253.95,929.8,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1195.95,931.8,1217.95,953.8,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,945.48,933.89,967.48,955.89,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1458.46,946.05,1480.46,968.05,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1522.58,962.28,1544.58,984.28,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,2060.58,952.87,2082.58,974.87,BRPE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1194.87,973.21,1216.87,995.21,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1417.89,982.06,1439.89,1004.06,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1593.99,984.16,1615.99,1006.16,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,2126.05,987.26,2148.05,1009.26,BRPE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1553.36,1009.23,1575.36,1031.23,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1449.98,1027.81,1471.98,1049.81,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1439.98,1055.81,1461.98,1077.81,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1415.98,1067.81,1437.98,1089.81,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1389.4,1025.62,1411.4,1047.62,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1626.0,1067.81,1648.0,1089.81,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1712.01,1067.8,1734.01,1089.8,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1636.0,1071.81,1658.0,1093.81,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1708.01,1071.81,1730.01,1093.81,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1595.99,1075.81,1617.99,1097.81,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1644.0,1075.81,1666.0,1097.81,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1648.0,1079.81,1670.0,1101.81,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1656.0,1091.81,1678.0,1113.81,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1700.01,1107.81,1722.01,1129.81,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1724.01,1115.81,1746.01,1137.81,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1648.0,1141.81,1670.0,1163.81,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1856.02,1167.81,1878.02,1189.81,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1744.01,1171.81,1766.01,1193.81,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1580.0,1203.82,1602.0,1225.82,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1636.0,1223.82,1658.0,1245.82,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1592.0,1237.83,1614.0,1259.83,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1752.02,1243.82,1774.02,1265.82,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1700.01,1263.82,1722.01,1285.82,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1580.0,1275.83,1602.0,1297.83,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1584.0,1287.83,1606.0,1309.83,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1610.0,1291.83,1632.0,1313.83,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1676.01,1331.83,1698.01,1353.83,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1636.01,1335.83,1658.01,1357.83,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,775.91,1083.83,797.91,1105.83,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,769.91,1087.83,791.91,1109.83,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,695.9,1095.84,717.9,1117.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,739.91,1095.83,761.91,1117.83,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,699.9,1099.84,721.9,1121.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,783.91,1119.84,805.91,1141.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,799.91,1119.84,821.91,1141.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,803.92,1123.84,825.92,1145.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,739.91,1135.84,761.91,1157.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,687.9,1143.84,709.9,1165.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,639.9,1151.84,661.9,1173.84,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,683.9,1155.84,705.9,1177.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,747.91,1155.84,769.91,1177.84,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,825.52,1159.04,847.52,1181.04,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,679.9,1159.84,701.9,1181.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,709.91,1159.84,731.91,1181.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,675.9,1163.84,697.9,1185.84,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,751.91,1175.84,773.91,1197.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,787.92,1183.84,809.92,1205.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,671.9,1195.85,693.9,1217.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,763.91,1197.84,785.91,1219.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,667.9,1199.85,689.9,1221.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,697.91,1199.85,719.91,1221.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,663.9,1203.85,685.9,1225.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,659.9,1207.85,681.9,1229.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,759.91,1215.85,781.91,1237.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,683.91,1241.85,705.91,1263.85,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,829.92,1243.85,851.92,1265.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,634.57,1250.52,656.57,1272.52,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,809.92,1247.85,831.92,1269.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,845.92,1271.85,867.92,1293.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,819.92,1277.85,841.92,1299.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,661.24,1285.19,683.24,1307.19,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,983.93,1115.83,1005.93,1137.83,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1001.94,1127.83,1023.94,1149.83,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,2139.22,1106.3,2161.22,1128.3,BRPE wbn
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,877.62,1130.37,899.62,1152.37,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,935.93,1123.83,957.93,1145.83,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,939.93,1127.83,961.93,1149.83,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,2048.38,1141.47,2070.38,1163.47,BRPE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,491.88,1169.85,513.88,1191.85,LAGU chick
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,507.89,1187.85,529.89,1209.85,LAGU site
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,566.1,1160.42,588.1,1182.42,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,923.93,1157.84,945.93,1179.84,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,923.93,1171.84,945.93,1193.84,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,982.6,1174.5,1004.6,1196.5,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,895.93,1183.84,917.93,1205.84,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,951.93,1195.84,973.93,1217.84,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,859.92,1199.84,881.92,1221.84,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,914.6,1221.18,936.6,1243.18,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,947.93,1219.84,969.93,1241.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,871.93,1225.84,893.93,1247.84,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1025.77,1178.07,1047.77,1200.07,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1427.98,1211.83,1449.98,1233.83,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1383.98,1215.83,1405.98,1237.83,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1419.98,1231.83,1441.98,1253.83,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,595.9,1211.85,617.9,1233.85,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,595.9,1231.85,617.9,1253.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,582.56,1238.52,604.56,1260.52,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,2120.05,1227.81,2142.05,1249.81,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,2096.05,1283.82,2118.05,1305.82,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,2120.06,1323.82,2142.06,1345.82,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,557.61,1241.0,579.61,1263.0,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,525.89,1253.86,547.89,1275.86,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,747.91,1253.85,769.91,1275.85,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,731.91,1283.85,753.91,1305.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,739.91,1303.86,761.91,1325.86,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,757.92,1303.86,779.92,1325.86,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,731.91,1311.86,753.91,1333.86,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1400.75,1278.45,1422.75,1300.45,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1497.99,1281.83,1519.99,1303.83,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1525.99,1315.83,1547.99,1337.83,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1519.99,1355.84,1541.99,1377.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1534.0,1379.84,1556.0,1401.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,615.09,1302.97,637.09,1324.97,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,881.66,1302.04,903.66,1324.04,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,694.95,1312.34,716.95,1334.34,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,807.58,1325.37,829.58,1347.37,LAGU bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1317.71,1321.93,1339.71,1343.93,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1467.99,1331.84,1489.99,1353.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1439.99,1367.84,1461.99,1389.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1465.99,1379.84,1487.99,1401.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,2158.9,1326.66,2180.9,1348.66,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,881.6,1346.65,903.6,1368.65,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,734.07,1351.25,756.07,1373.25,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1391.98,1359.84,1413.98,1381.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1375.98,1399.85,1397.98,1421.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1387.98,1419.85,1409.98,1441.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1339.98,1427.85,1361.98,1449.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1435.99,1435.85,1457.99,1457.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1439.99,1439.85,1461.99,1461.85,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1379.98,1461.85,1401.98,1483.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1467.99,1477.85,1489.99,1499.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1457.99,1511.86,1479.99,1533.86,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1484.0,1515.86,1506.0,1537.86,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,663.34,1354.82,685.34,1376.82,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,767.92,1383.86,789.92,1405.86,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,755.92,1419.87,777.92,1441.87,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1584.4,1379.05,1606.4,1401.05,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,697.64,1395.59,719.64,1417.59,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1677.21,1394.84,1699.21,1416.84,BRPE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1610.01,1419.84,1632.01,1441.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1612.01,1433.84,1634.01,1455.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1572.0,1463.85,1594.0,1485.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1605.34,1481.18,1627.34,1503.18,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1622.01,1479.85,1644.01,1501.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1648.01,1487.85,1670.01,1509.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1592.01,1503.85,1614.01,1525.85,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1860.03,1439.84,1882.03,1461.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1856.03,1447.84,1878.03,1469.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1768.02,1471.84,1790.02,1493.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1720.02,1479.85,1742.02,1501.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1828.03,1483.84,1850.03,1505.84,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1780.03,1491.85,1802.03,1513.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1716.02,1503.85,1738.02,1525.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1732.02,1523.85,1754.02,1545.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1700.02,1543.85,1722.02,1565.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1728.02,1563.85,1750.02,1585.85,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1728.02,1577.86,1750.02,1599.86,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1969.72,1436.87,1991.72,1458.87,BRPE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,910.47,1464.87,932.47,1486.87,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,722.09,1480.15,744.09,1502.15,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1948.31,1481.47,1970.31,1503.47,LAGU bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,822.1,1489.77,844.1,1511.77,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,2005.38,1493.57,2027.38,1515.57,BRPE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,592.29,1513.88,614.29,1535.88,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,915.76,1511.14,937.76,1533.14,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1357.98,1513.15,1379.98,1535.15,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,757.31,1518.65,779.31,1540.65,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1841.28,1528.35,1863.28,1550.35,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1939.32,1527.12,1961.32,1549.12,BRPE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1099.96,1535.87,1121.96,1557.87,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1091.96,1549.87,1113.96,1571.87,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,651.21,1546.58,673.21,1568.58,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1321.36,1547.14,1343.36,1569.14,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,690.96,1559.69,712.96,1581.69,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,771.92,1563.88,793.92,1585.88,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,783.93,1567.88,805.93,1589.88,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,789.93,1571.88,811.93,1593.88,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,833.71,1560.59,855.71,1582.59,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,981.34,1560.06,1003.34,1582.06,LAGU site
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1500.0,1555.86,1522.0,1577.86,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1516.0,1567.86,1538.0,1589.86,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1532.0,1569.86,1554.0,1591.86,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,1577.21,1584.66,1599.21,1606.66,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,2002.55,1579.18,2024.55,1601.18,BRPE wbn
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,719.92,1587.89,741.92,1609.89,UNWA empty
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,723.92,1591.89,745.92,1613.89,UNTE bird
high_resolution_photos/2010/Biloxi North/Martin Island/27June10Camera2-Card1-0219.jpg,731.92,1607.89,753.92,1629.89,UNTE bird
